season,round,driver_id,stop_number,lap,time_of_day,duration,duration_ms
2017,5,alonso,2,31,14:49:39,23.354,23354
2017,5,ericsson,2,32,14:51:03,22.775,22775
2017,5,hulkenberg,2,33,14:52:15,22.362,22362
2017,5,kevin_magnussen,2,33,14:52:15,23.814,23814
2017,5,kvyat,2,33,14:52:37,22.117,22117
2017,5,massa,3,33,14:53:10,23.066,23066
2017,5,stroll,2,33,14:52:52,22.071,22071
2017,5,wehrlein,1,33,14:52:14,23.445,23445
2017,5,grosjean,2,34,14:54:22,22.641,22641
2017,5,ocon,2,34,14:53:58,22.643,22643
2017,5,perez,2,34,14:53:46,23.107,23107
2017,5,sainz,2,34,14:54:20,21.934,21934
2017,5,hamilton,2,36,14:56:30,21.722,21722
2017,5,vettel,2,37,14:57:53,22.307,22307
2017,5,ricciardo,2,38,15:00:10,21.918,21918
2017,5,jolyon_palmer,3,42,15:07:31,24.750,24750
2017,5,alonso,3,51,15:20:24,22.923,22923
2017,5,kevin_magnussen,3,63,15:37:43,25.052,25052
2017,6,button,1,1,14:04:29,24.465,24465
2017,6,wehrlein,1,1,14:04:27,25.813,25813
2017,6,perez,1,16,14:23:49,31.313,31313
2017,6,max_verstappen,1,32,14:44:07,25.343,25343
2017,6,bottas,1,33,14:45:24,24.308,24308
2017,6,raikkonen,1,34,14:46:35,24.833,24833
2017,6,ericsson,1,35,14:49:08,24.949,24949
2017,6,kvyat,1,36,14:49:48,24.406,24406
2017,6,ocon,1,36,14:50:06,24.299,24299
2017,6,kevin_magnussen,1,37,14:51:04,24.979,24979
2017,6,sainz,1,37,14:50:54,24.427,24427
2017,6,massa,1,38,14:52:42,24.353,24353
2017,6,ricciardo,1,38,14:51:46,24.183,24183
2017,6,button,2,39,14:54:53,26.057,26057
2017,6,ocon,2,39,14:54:19,24.496,24496
2017,6,vettel,1,39,14:52:55,24.306,24306
2017,6,grosjean,1,40,14:54:55,24.660,24660
2017,6,stroll,1,41,14:56:46,26.690,26690
2017,6,jolyon_palmer,1,42,14:58:05,25.472,25472
2017,6,kevin_magnussen,2,42,14:57:54,26.040,26040
2017,6,vandoorne,1,43,14:58:56,24.768,24768
2017,6,hamilton,1,46,15:02:38,24.155,24155
2017,6,max_verstappen,2,60,15:20:48,25.678,25678
2017,6,ocon,3,60,15:22:40,24.642,24642
2017,6,massa,2,62,15:24:59,25.123,25123
2017,6,perez,2,63,15:26:16,25.026,25026
2017,6,stroll,2,67,15:33:42,25.248,25248
2017,6,perez,3,72,15:40:06,35.485,35485
2017,7,grosjean,1,1,14:04:59,31.256,31256
2017,7,wehrlein,1,1,14:05:02,51.757,51757
2017,7,vettel,1,5,14:11:32,31.596,31596
2017,7,ericsson,1,11,14:19:57,24.047,24047
2017,7,hulkenberg,1,11,14:19:40,26.764,26764
2017,7,jolyon_palmer,1,11,14:19:55,24.423,24423
2017,7,kvyat,1,15,14:25:55,18.088,18088
2017,7,raikkonen,1,17,14:28:23,23.500,23500
2017,7,ricciardo,1,18,14:29:37,23.309,23309
2017,7,perez,1,19,14:30:56,23.229,23229
2017,7,bottas,1,23,14:35:53,22.946,22946
2017,7,stroll,1,25,14:39:14,22.790,22790
2017,7,hamilton,1,32,14:47:15,23.061,23061
2017,7,ocon,1,32,14:47:42,23.409,23409
2017,7,wehrlein,2,40,14:59:18,24.202,24202
2017,7,raikkonen,2,41,14:59:29,23.760,23760
2017,7,alonso,1,42,15:01:08,23.526,23526
2017,7,vandoorne,1,45,15:05:22,23.267,23267
2017,7,kevin_magnussen,1,46,15:06:28,28.869,28869
2017,7,vettel,2,49,15:09:44,23.345,23345
2017,8,bottas,1,1,17:07:00,36.262,36262
2017,8,grosjean,1,3,17:09:40,20.776,20776
2017,8,ricciardo,1,5,17:13:04,23.361,23361
2017,8,vandoorne,1,5,17:13:19,21.423,21423
2017,8,bottas,2,11,17:25:58,20.407,20407
2017,8,alonso,1,12,17:26:36,21.217,21217
2017,8,ericsson,1,12,17:26:45,23.906,23906
2017,8,hamilton,1,12,17:25:22,20.418,20418
2017,8,kevin_magnussen,1,12,17:26:11,20.391,20391
2017,8,massa,1,12,17:25:43,21.453,21453
2017,8,ocon,1,12,17:25:45,20.493,20493
2017,8,perez,1,12,17:25:35,20.598,20598
2017,8,raikkonen,1,12,17:25:39,23.237,23237
2017,8,sainz,1,12,17:26:37,21.040,21040
2017,8,vettel,1,12,17:25:26,20.059,20059
2017,8,wehrlein,1,12,17:26:49,31.122,31122
2017,8,hulkenberg,1,13,17:28:32,21.263,21263
2017,8,ricciardo,2,13,17:29:01,20.198,20198
2017,8,stroll,1,13,17:28:26,22.625,22625
2017,8,wehrlein,2,13,17:29:45,22.356,22356
2017,8,grosjean,2,14,17:31:36,21.069,21069
2017,8,alonso,2,17,17:39:29,15.104,15104
2017,8,bottas,3,17,17:39:52,14.978,14978
2017,8,ericsson,2,17,17:39:34,26.051,26051
2017,8,grosjean,3,17,17:39:33,15.073,15073
2017,8,hamilton,2,17,17:39:17,15.234,15234
2017,8,hulkenberg,2,17,17:39:24,15.638,15638
2017,8,kevin_magnussen,2,17,17:39:27,15.128,15128
2017,8,massa,2,17,17:39:20,15.033,15033
2017,8,ocon,2,17,17:39:21,15.061,15061
2017,8,perez,2,17,17:39:19,15.278,15278
2017,8,raikkonen,2,17,17:39:22,15.049,15049
2017,8,ricciardo,3,17,17:39:26,15.135,15135
2017,8,sainz,2,17,17:39:31,14.966,14966
2017,8,stroll,2,17,17:39:23,15.327,15327
2017,8,vandoorne,2,17,17:39:32,15.097,15097
2017,8,vettel,2,17,17:39:18,15.174,15174
2017,8,wehrlein,3,17,17:39:36,34.847,34847
2017,8,ocon,3,20,17:47:51,31.657,31657
2017,8,wehrlein,4,21,17:50:37,22.390,22390
2017,8,hamilton,4,31,18:32:21,27.025,27025
2017,8,perez,4,33,18:38:09,14.951,14951
2017,8,raikkonen,4,33,18:38:11,14.943,14943
2017,8,vandoorne,4,33,18:36:35,20.446,20446
2017,8,vettel,4,33,18:35:52,29.317,29317
2017,8,grosjean,5,36,18:42:11,24.486,24486
2017,9,kvyat,1,1,14:04:23,33.607,33607
2017,9,kvyat,2,9,14:14:29,16.139,16139
2017,9,hulkenberg,1,14,14:19:44,21.977,21977
2017,9,hamilton,1,31,14:38:58,20.761,20761
2017,9,vandoorne,1,31,14:39:43,21.714,21714
2017,9,ricciardo,1,33,14:41:11,21.713,21713
2017,9,ericsson,1,34,14:43:40,22.339,22339
2017,9,jolyon_palmer,1,34,14:43:13,22.233,22233
2017,9,vettel,1,34,14:42:15,21.750,21750
2017,9,perez,1,35,14:44:03,22.030,22030
2017,9,stroll,1,35,14:44:21,21.332,21332
2017,9,wehrlein,1,35,14:44:41,22.414,22414
2017,9,grosjean,1,36,14:45:10,22.026,22026
2017,9,sainz,1,40,14:50:18,21.659,21659
2017,9,bottas,1,41,14:50:11,22.387,22387
2017,9,ocon,1,42,14:52:17,22.176,22176
2017,9,raikkonen,1,44,14:53:59,21.662,21662
2017,9,vandoorne,2,44,14:55:17,16.206,16206
2017,9,massa,1,47,14:58:07,20.977,20977
2017,9,kvyat,3,55,15:09:24,22.274,22274
2017,10,kvyat,1,1,13:08:08,45.538,45538
2017,10,wehrlein,1,2,13:10:06,29.861,29861
2017,10,wehrlein,2,3,13:12:33,29.941,29941
2017,10,kvyat,2,9,13:23:00,22.895,22895
2017,10,vettel,1,18,13:36:44,28.363,28363
2017,10,max_verstappen,1,19,13:38:17,29.147,29147
2017,10,alonso,1,20,13:40:30,28.269,28269
2017,10,ocon,1,20,13:40:15,29.194,29194
2017,10,stroll,1,22,13:43:38,29.849,29849
2017,10,grosjean,1,23,13:45:11,28.361,28361
2017,10,perez,1,23,13:45:01,28.942,28942
2017,10,hulkenberg,1,24,13:46:27,30.841,30841
2017,10,raikkonen,1,24,13:45:53,28.476,28476
2017,10,hamilton,1,25,13:47:14,27.733,27733
2017,10,massa,1,25,13:48:18,27.583,27583
2017,10,vandoorne,1,26,13:49:50,29.337,29337
2017,10,kvyat,3,27,13:52:00,28.630,28630
2017,10,ericsson,1,28,13:53:19,28.825,28825
2017,10,wehrlein,3,31,13:58:18,31.250,31250
2017,10,bottas,1,32,13:58:23,27.858,27858
2017,10,ricciardo,1,32,13:59:09,27.910,27910
2017,10,kevin_magnussen,1,37,14:07:18,28.099,28099
2017,10,stroll,2,42,14:15:32,28.335,28335
2017,10,grosjean,2,43,14:16:53,28.998,28998
2017,10,max_verstappen,2,49,14:25:07,28.056,28056
2017,10,raikkonen,2,49,14:24:46,29.057,29057
2017,10,vettel,2,50,14:27:09,35.204,35204
2017,11,ericsson,1,1,14:05:01,25.179,25179
2017,11,wehrlein,1,3,14:09:26,24.213,24213
2017,11,grosjean,1,20,14:35:03,22.638,22638
2017,11,wehrlein,2,28,14:46:37,22.998,22998
2017,11,stroll,1,29,14:47:41,21.804,21804
2017,11,bottas,1,30,14:48:04,22.681,22681
2017,11,hamilton,1,31,14:49:30,21.338,21338
2017,11,kevin_magnussen,1,31,14:50:24,22.684,22684
2017,11,vettel,1,32,14:50:43,22.317,22317
2017,11,raikkonen,1,33,14:52:06,21.919,21919
2017,11,perez,1,34,14:54:12,24.017,24017
2017,11,resta,1,34,14:55:06,22.399,22399
2017,11,alonso,1,35,14:55:33,22.399,22399
2017,11,ocon,1,35,14:55:44,22.441,22441
2017,11,sainz,1,35,14:55:33,22.745,22745
2017,11,kvyat,1,40,15:02:57,22.273,22273
2017,11,max_verstappen,1,42,15:04:37,33.605,33605
2017,11,vandoorne,1,42,15:05:22,28.616,28616
2017,11,hulkenberg,1,45,15:09:34,31.860,31860
2017,11,jolyon_palmer,1,46,15:11:22,22.684,22684
2017,11,ericsson,2,63,15:36:20,24.097,24097
2017,12,ericsson,1,8,14:19:07,23.999,23999
2017,12,jolyon_palmer,1,8,14:19:01,26.202,26202
2017,12,kevin_magnussen,1,9,14:20:51,22.828,22828
2017,12,stroll,1,9,14:20:55,24.697,24697
2017,12,alonso,1,10,14:22:43,24.158,24158
2017,12,grosjean,1,10,14:22:38,22.925,22925
2017,12,ocon,1,10,14:22:35,23.364,23364
2017,12,hulkenberg,1,11,14:24:21,23.507,23507
2017,12,massa,1,11,14:24:38,22.667,22667
2017,12,hamilton,1,12,14:25:45,22.037,22037
2017,12,perez,1,12,14:26:21,23.289,23289
2017,12,bottas,1,13,14:27:44,22.963,22963
2017,12,ricciardo,1,14,14:29:45,22.900,22900
2017,12,vettel,1,14,14:29:26,22.443,22443
2017,12,raikkonen,1,15,14:31:33,22.533,22533
2017,12,raikkonen,2,17,14:35:29,30.373,30373
2017,12,kvyat,1,18,14:37:55,22.444,22444
2017,12,vandoorne,1,18,14:38:00,26.894,26894
2017,12,sainz,1,19,14:39:43,24.095,24095
2017,12,ericsson,2,23,14:47:51,23.221,23221
2017,12,perez,2,25,14:50:45,28.594,28594
2017,12,ocon,2,27,14:54:26,23.200,23200
2017,12,ericsson,3,29,14:59:55,23.792,23792
2017,12,grosjean,2,29,14:58:27,22.756,22756
2017,12,hulkenberg,2,29,14:58:06,23.539,23539
2017,12,massa,2,29,14:58:40,23.092,23092
2017,12,ocon,3,29,14:58:44,29.646,29646
2017,12,perez,3,29,14:59:10,26.574,26574
2017,12,raikkonen,3,29,14:57:52,22.963,22963
2017,12,sainz,2,29,14:58:50,24.370,24370
2017,12,stroll,2,29,14:59:01,23.109,23109
2017,12,bottas,2,30,14:59:31,22.919,22919
2017,12,hamilton,2,30,14:59:18,22.357,22357
2017,12,jolyon_palmer,2,30,15:01:36,24.674,24674
2017,12,kevin_magnussen,2,30,15:01:09,22.908,22908
2017,12,kvyat,2,30,15:01:33,23.341,23341
2017,12,ricciardo,2,30,14:59:47,23.180,23180
2017,12,vandoorne,2,30,15:01:43,26.187,26187
2017,12,vettel,2,30,14:59:18,25.650,25650
2017,12,kevin_magnussen,3,34,15:10:50,23.737,23737
2017,13,grosjean,1,3,14:08:10,33.433,33433
2017,13,max_verstappen,1,3,14:08:20,39.888,39888
2017,13,hulkenberg,1,9,14:16:50,24.418,24418
2017,13,kevin_magnussen,1,11,14:19:43,24.384,24384
2017,13,sainz,1,13,14:22:44,24.865,24865
2017,13,raikkonen,1,15,14:25:17,25.367,25367
2017,13,ocon,1,16,14:26:42,24.432,24432
2017,13,stroll,1,17,14:28:09,26.131,26131
2017,13,ericsson,1,18,14:30:19,25.310,25310
2017,13,kvyat,1,19,14:31:23,25.826,25826
2017,13,wehrlein,1,20,14:33:19,25.212,25212
2017,13,massa,1,21,14:33:59,25.078,25078
2017,13,jolyon_palmer,1,25,14:40:16,31.008,31008
2017,13,max_verstappen,2,27,14:43:27,24.173,24173
2017,13,alonso,1,30,14:47:38,24.442,24442
2017,13,vettel,1,31,14:48:03,24.307,24307
2017,13,hamilton,1,32,14:49:05,23.725,23725
2017,13,perez,1,32,14:49:55,25.377,25377
2017,13,bottas,1,33,14:50:35,23.728,23728
2017,13,grosjean,2,34,14:53:53,24.307,24307
2017,13,ricciardo,1,37,14:56:51,23.951,23951
2017,14,alonso,1,1,20:06:42,36.900,36900
2017,14,bottas,1,1,20:06:33,30.444,30444
2017,14,ericsson,1,1,20:06:48,40.125,40125
2017,14,grosjean,1,1,20:06:45,39.455,39455
2017,14,hamilton,1,1,20:06:27,30.442,30442
2017,14,hulkenberg,1,1,20:06:30,31.032,31032
2017,14,jolyon_palmer,1,1,20:06:33,30.785,30785
2017,14,kevin_magnussen,1,1,20:06:39,32.701,32701
2017,14,kvyat,1,1,20:06:40,33.077,33077
2017,14,massa,1,1,20:06:44,38.464,38464
2017,14,ocon,1,1,20:06:36,31.793,31793
2017,14,perez,1,1,20:06:31,30.709,30709
2017,14,ricciardo,1,1,20:06:29,30.737,30737
2017,14,sainz,1,1,20:06:37,32.689,32689
2017,14,stroll,1,1,20:06:43,37.403,37403
2017,14,vandoorne,1,1,20:06:35,31.550,31550
2017,14,wehrlein,1,1,20:06:49,40.506,40506
2017,14,alonso,2,2,20:10:05,29.306,29306
2017,14,bottas,2,2,20:09:55,25.367,25367
2017,14,ericsson,2,2,20:10:12,38.886,38886
2017,14,grosjean,2,2,20:10:10,31.320,31320
2017,14,hamilton,2,2,20:09:49,24.368,24368
2017,14,hulkenberg,2,2,20:09:52,25.093,25093
2017,14,jolyon_palmer,2,2,20:09:56,26.206,26206
2017,14,kevin_magnussen,2,2,20:10:02,26.903,26903
2017,14,kvyat,2,2,20:10:04,27.015,27015
2017,14,massa,2,2,20:10:08,30.790,30790
2017,14,ocon,2,2,20:09:59,26.532,26532
2017,14,perez,2,2,20:09:53,25.315,25315
2017,14,ricciardo,2,2,20:09:51,24.402,24402
2017,14,sainz,2,2,20:10:00,27.452,27452
2017,14,stroll,2,2,20:10:07,29.294,29294
2017,14,vandoorne,2,2,20:09:58,26.553,26553
2017,14,wehrlein,2,2,20:10:14,45.875,45875
2017,14,alonso,3,3,20:13:15,25.626,25626
2017,14,bottas,3,3,20:13:05,25.432,25432
2017,14,ericsson,3,3,20:13:21,27.591,27591
2017,14,grosjean,3,3,20:13:19,26.228,26228
2017,14,hamilton,3,3,20:13:00,24.337,24337
2017,14,hulkenberg,3,3,20:13:03,24.964,24964
2017,14,jolyon_palmer,3,3,20:13:07,25.113,25113
2017,14,kevin_magnussen,3,3,20:13:11,25.509,25509
2017,14,kvyat,3,3,20:13:13,25.003,25003
2017,14,massa,3,3,20:13:17,25.731,25731
2017,14,ocon,3,3,20:13:09,24.664,24664
2017,14,perez,3,3,20:13:04,25.288,25288
2017,14,ricciardo,3,3,20:13:01,24.362,24362
2017,14,sainz,3,3,20:13:10,25.356,25356
2017,14,stroll,3,3,20:13:16,25.584,25584
2017,14,vandoorne,3,3,20:13:08,24.543,24543
2017,14,wehrlein,3,3,20:13:22,27.865,27865
2017,14,kevin_magnussen,4,11,20:31:52,30.132,30132
2017,14,ocon,4,11,20:31:38,31.336,31336
2017,14,perez,4,11,20:31:20,30.128,30128
2017,14,ricciardo,4,11,20:30:55,29.658,29658
2017,14,hulkenberg,4,12,20:33:56,30.725,30725
2017,14,jolyon_palmer,4,12,20:34:10,30.015,30015
2017,14,vandoorne,4,12,20:34:19,30.390,30390
2017,14,ericsson,4,13,20:37:20,31.714,31714
2017,14,massa,4,17,20:46:40,29.685,29685
2017,14,wehrlein,4,21,20:55:34,32.249,32249
2017,14,kevin_magnussen,5,24,21:01:10,30.504,30504
2017,14,massa,5,24,21:01:38,30.048,30048
2017,14,stroll,4,26,21:05:07,29.412,29412
2017,14,ericsson,5,27,21:07:36,50.617,50617
2017,14,grosjean,4,27,21:07:18,29.049,29049
2017,14,ocon,5,27,21:07:19,29.173,29173
2017,14,sainz,4,27,21:06:44,30.093,30093
2017,14,vandoorne,5,27,21:06:56,36.138,36138
2017,14,bottas,4,28,21:08:39,29.089,29089
2017,14,hulkenberg,5,28,21:08:46,30.005,30005
2017,14,perez,5,28,21:08:49,29.186,29186
2017,14,ricciardo,5,28,21:08:22,29.118,29118
2017,14,wehrlein,5,28,21:10:50,31.094,31094
2017,14,hamilton,4,29,21:10:11,28.466,28466
2017,14,jolyon_palmer,5,29,21:10:52,30.038,30038
2017,14,ericsson,6,31,21:17:01,30.067,30067
2017,14,massa,6,37,21:27:05,29.671,29671
2017,14,wehrlein,6,37,21:30:39,32.183,32183
2017,14,kevin_magnussen,6,38,21:29:17,29.379,29379
2017,14,ocon,6,38,21:29:07,29.134,29134
2017,15,ocon,1,2,15:06:57,24.456,24456
2017,15,hulkenberg,1,9,15:18:36,24.872,24872
2017,15,kevin_magnussen,1,10,15:20:13,23.766,23766
2017,15,grosjean,1,11,15:22:00,24.912,24912
2017,15,massa,1,11,15:21:49,23.791,23791
2017,15,gasly,1,12,15:23:37,25.044,25044
2017,15,stroll,1,12,15:23:27,24.109,24109
2017,15,jolyon_palmer,1,13,15:25:12,25.558,25558
2017,15,vandoorne,1,13,15:25:04,24.580,24580
2017,15,alonso,1,26,15:46:31,25.798,25798
2017,15,hamilton,1,26,15:45:40,23.489,23489
2017,15,max_verstappen,1,27,15:47:09,23.652,23652
2017,15,vettel,1,27,15:47:42,23.695,23695
2017,15,bottas,1,28,15:49:19,23.676,23676
2017,15,ricciardo,1,29,15:50:36,24.199,24199
2017,15,perez,1,30,15:52:42,24.314,24314
2017,15,grosjean,2,33,15:58:35,24.419,24419
2017,15,wehrlein,1,37,16:05:08,25.060,25060
2017,15,ericsson,1,38,16:07:14,24.719,24719
2017,15,hulkenberg,2,50,16:26:10,25.714,25714
2017,16,wehrlein,1,2,14:07:36,24.424,24424
2017,16,wehrlein,2,3,14:09:55,24.918,24918
2017,16,stroll,1,4,14:11:34,23.475,23475
2017,16,vandoorne,1,9,14:20:17,23.430,23430
2017,16,massa,1,17,14:33:15,22.956,22956
2017,16,kevin_magnussen,1,19,14:36:33,23.065,23065
2017,16,ocon,1,20,14:37:56,24.078,24078
2017,16,max_verstappen,1,21,14:39:13,22.620,22620
2017,16,perez,1,21,14:39:37,23.634,23634
2017,16,gasly,1,22,14:41:29,23.344,23344
2017,16,hamilton,1,22,14:40:43,22.724,22724
2017,16,grosjean,1,23,14:43:03,22.781,22781
2017,16,alonso,1,25,14:46:28,24.636,24636
2017,16,ricciardo,1,25,14:45:43,23.796,23796
2017,16,wehrlein,3,25,14:47:08,24.952,24952
2017,16,raikkonen,1,28,14:50:46,23.699,23699
2017,16,bottas,1,30,14:53:46,22.876,22876
2017,16,vandoorne,2,34,15:01:19,23.399,23399
2017,16,stroll,2,35,15:02:52,22.736,22736
2017,16,hulkenberg,1,38,15:07:08,23.199,23199
2017,16,gasly,2,39,15:09:07,24.413,24413
2017,16,jolyon_palmer,1,39,15:09:02,25.618,25618
2017,17,kevin_magnussen,1,1,14:05:31,25.112,25112
2017,17,wehrlein,1,3,14:09:08,31.334,31334
2017,17,brendon_hartley,1,8,14:17:38,24.400,24400
2017,17,stroll,1,10,14:21:03,24.949,24949
2017,17,perez,1,12,14:24:19,24.326,24326
2017,17,ricciardo,1,12,14:23:58,23.604,23604
2017,17,alonso,1,14,14:27:37,23.796,23796
2017,17,ocon,1,14,14:27:34,24.502,24502
2017,17,grosjean,1,16,14:31:15,24.897,24897
2017,17,vettel,1,16,14:30:37,24.300,24300
2017,17,kvyat,1,17,14:32:52,24.883,24883
2017,17,bottas,1,18,14:34:03,23.459,23459
2017,17,hamilton,1,19,14:35:36,23.402,23402
2017,17,sainz,1,19,14:36:13,24.525,24525
2017,17,raikkonen,1,20,14:37:29,23.575,23575
2017,17,ericsson,1,21,14:40:02,25.841,25841
2017,17,max_verstappen,1,24,14:44:17,24.325,24325
2017,17,vandoorne,1,25,14:46:48,23.578,23578
2017,17,massa,1,29,14:53:26,23.772,23772
2017,17,brendon_hartley,2,35,15:04:07,24.229,24229
2017,17,stroll,2,36,15:05:47,24.497,24497
2017,17,max_verstappen,2,37,15:06:06,23.423,23423
2017,17,vettel,2,38,15:07:41,23.620,23620
2017,17,kevin_magnussen,2,49,15:28:07,25.268,25268
2017,17,bottas,2,52,15:31:05,23.254,23254
2017,18,hamilton,1,1,13:04:57,29.283,29283
2017,18,vettel,1,1,13:04:31,32.037,32037
2017,18,sainz,1,2,13:06:13,22.852,22852
2017,18,massa,1,3,13:07:22,22.055,22055
2017,18,wehrlein,1,4,13:08:55,23.358,23358
2017,18,perez,1,18,13:27:58,22.903,22903
2017,18,hulkenberg,1,19,13:29:17,22.587,22587
2017,18,ocon,1,20,13:30:35,22.665,22665
2017,18,ericsson,1,28,13:42:13,22.736,22736
2017,18,gasly,1,31,13:46:43,22.709,22709
2017,18,grosjean,1,31,13:46:45,28.761,28761
2017,18,hamilton,2,31,13:46:57,23.315,23315
2017,18,kevin_magnussen,1,31,13:46:09,22.507,22507
2017,18,sainz,2,31,13:47:07,23.035,23035
2017,18,vandoorne,1,31,13:46:25,28.044,28044
2017,18,alonso,1,32,13:48:13,22.655,22655
2017,18,bottas,1,32,13:46:46,21.758,21758
2017,18,max_verstappen,1,32,13:46:33,22.570,22570
2017,18,raikkonen,1,32,13:47:13,22.540,22540
2017,18,stroll,1,32,13:47:37,21.825,21825
2017,18,vettel,2,32,13:48:10,22.379,22379
2017,18,perez,2,50,14:12:39,22.528,22528
2017,18,grosjean,2,62,14:30:09,23.035,23035
2017,19,alonso,1,1,14:04:49,18.487,18487
2017,19,bottas,1,1,14:04:43,18.717,18717
2017,19,brendon_hartley,1,1,14:04:59,19.936,19936
2017,19,ericsson,1,1,14:04:58,19.603,19603
2017,19,gasly,1,1,14:04:55,19.430,19430
2017,19,grosjean,1,1,14:05:02,25.845,25845
2017,19,hamilton,1,1,14:05:05,19.377,19377
2017,19,hulkenberg,1,1,14:04:52,18.927,18927
2017,19,massa,1,1,14:04:50,18.238,18238
2017,19,max_verstappen,1,1,14:04:47,18.827,18827
2017,19,perez,1,1,14:04:51,18.417,18417
2017,19,raikkonen,1,1,14:04:45,19.433,19433
2017,19,ricciardo,1,1,14:05:06,25.946,25946
2017,19,sainz,1,1,14:04:54,19.208,19208
2017,19,stroll,1,1,14:05:00,20.146,20146
2017,19,vettel,1,1,14:04:42,19.097,19097
2017,19,wehrlein,1,1,14:05:01,26.439,26439
2017,19,alonso,2,2,14:07:08,17.770,17770
2017,19,bottas,2,2,14:07:03,17.827,17827
2017,19,brendon_hartley,2,2,14:07:17,19.439,19439
2017,19,ericsson,2,2,14:07:16,19.250,19250
2017,19,gasly,2,2,14:07:14,18.855,18855
2017,19,grosjean,2,2,14:07:22,18.860,18860
2017,19,hamilton,2,2,14:07:19,19.237,19237
2017,19,hulkenberg,2,2,14:07:11,18.549,18549
2017,19,massa,2,2,14:07:09,17.736,17736
2017,19,max_verstappen,2,2,14:07:06,17.913,17913
2017,19,perez,2,2,14:07:10,17.959,17959
2017,19,raikkonen,2,2,14:07:05,18.027,18027
2017,19,ricciardo,2,2,14:07:23,17.929,17929
2017,19,sainz,2,2,14:07:13,18.604,18604
2017,19,stroll,2,2,14:07:18,19.270,19270
2017,19,vettel,2,2,14:07:01,17.817,17817
2017,19,wehrlein,2,2,14:07:20,19.160,19160
2017,19,alonso,3,3,14:09:19,17.716,17716
2017,19,bottas,3,3,14:09:15,17.784,17784
2017,19,brendon_hartley,3,3,14:09:29,17.738,17738
2017,19,ericsson,3,3,14:09:28,17.802,17802
2017,19,gasly,3,3,14:09:26,18.207,18207
2017,19,grosjean,3,3,14:09:34,18.456,18456
2017,19,hamilton,3,3,14:09:32,18.725,18725
2017,19,hulkenberg,3,3,14:09:23,18.052,18052
2017,19,massa,3,3,14:09:20,17.745,17745
2017,19,max_verstappen,3,3,14:09:17,18.017,18017
2017,19,perez,3,3,14:09:21,17.822,17822
2017,19,raikkonen,3,3,14:09:16,18.290,18290
2017,19,ricciardo,3,3,14:09:35,18.129,18129
2017,19,sainz,3,3,14:09:25,18.347,18347
2017,19,stroll,3,3,14:09:31,17.925,17925
2017,19,vettel,3,3,14:09:13,17.842,17842
2017,19,wehrlein,3,3,14:09:33,18.764,18764
2017,19,bottas,4,27,14:40:23,23.064,23064
2017,19,brendon_hartley,4,27,14:41:13,23.830,23830
2017,19,massa,4,27,14:40:48,23.275,23275
2017,19,alonso,4,28,14:42:03,23.342,23342
2017,19,max_verstappen,4,28,14:41:48,23.180,23180
2017,19,stroll,4,28,14:42:27,22.486,22486
2017,19,vettel,4,28,14:41:36,22.736,22736
2017,19,raikkonen,4,29,14:42:56,23.170,23170
2017,19,hulkenberg,4,30,14:44:43,24.054,24054
2017,19,sainz,4,31,14:46:03,23.550,23550
2017,19,perez,4,35,14:50:51,23.275,23275
2017,19,hamilton,4,43,15:00:16,23.121,23121
2017,19,ricciardo,4,43,15:00:36,23.484,23484
2017,19,ericsson,4,44,15:02:43,24.164,24164
2017,19,gasly,4,44,15:02:35,23.748,23748
2017,19,grosjean,4,48,15:08:02,34.438,34438
2017,19,max_verstappen,5,62,15:23:42,22.644,22644
2017,19,stroll,5,67,15:32:18,24.756,24756
2017,20,stroll,1,11,17:23:10,21.613,21613
2017,20,vandoorne,1,12,17:24:58,22.125,22125
2017,20,max_verstappen,1,14,17:27:48,21.269,21269
2017,20,raikkonen,1,15,17:29:30,21.609,21609
2017,20,perez,1,16,17:31:34,21.869,21869
2017,20,hulkenberg,1,17,17:33:10,29.724,29724
2017,20,ricciardo,1,19,17:36:18,23.477,23477
2017,20,vettel,1,20,17:37:57,21.221,21221
2017,20,alonso,1,21,17:40:31,22.541,22541
2017,20,bottas,1,21,17:39:31,21.478,21478
2017,20,kevin_magnussen,1,22,17:42:42,21.875,21875
2017,20,massa,1,22,17:42:15,21.449,21449
2017,20,hamilton,1,24,17:44:41,21.274,21274
2017,20,brendon_hartley,1,26,17:49:52,21.598,21598
2017,20,wehrlein,1,28,17:53:13,22.959,22959
2017,20,stroll,2,29,17:55:13,21.543,21543
2017,20,ericsson,1,30,17:56:57,22.176,22176
2017,20,gasly,1,30,17:56:53,21.519,21519
2017,20,ocon,1,31,17:57:47,21.865,21865
2017,20,sainz,1,31,17:57:49,21.956,21956
2017,20,grosjean,1,32,17:59:52,21.850,21850
2017,20,stroll,3,35,18:06:11,21.908,21908
2018,1,brendon_hartley,1,1,16:15:04,22.213,22213
2018,1,raikkonen,1,18,16:40:07,21.421,21421
2018,1,hamilton,1,19,16:41:30,21.821,21821
2018,1,leclerc,1,20,16:44:03,22.242,22242
2018,1,max_verstappen,1,21,16:45:06,20.953,20953
2018,1,brendon_hartley,2,22,16:47:37,22.296,22296
2018,1,kevin_magnussen,1,22,16:46:31,21.983,21983
2018,1,sainz,1,22,16:46:46,23.868,23868
2018,1,ocon,1,23,16:48:25,21.854,21854
2018,1,grosjean,1,24,16:49:31,23.054,23054
