result_id,race_id,season,round,driver_id,constructor_id,grid_position,finish_position,position_text,points,laps_completed,status,fastest_lap_rank,fastest_lap_time,is_classified,qualifying_position,q1_ms,q2_ms,q3_ms
2022_12_mick_schumacher,2022_12,2022,12,mick_schumacher,haas,17.0,15.0,15,0.0,53.0,Finished,,1:39.068,True,19.0,93701.0,,
2022_12_norris,2022_12,2022,12,norris,mclaren,5.0,7.0,7,6.0,53.0,Finished,,1:39.037,True,5.0,92672.0,92777.0,92032.0
2022_12_ocon,2022_12,2022,12,ocon,alpine,10.0,8.0,8,4.0,53.0,Finished,,1:38.684,True,12.0,93346.0,93048.0,
2022_12_perez,2022_12,2022,12,perez,red_bull,3.0,4.0,4,12.0,53.0,Finished,,1:37.780,True,3.0,92354.0,92120.0,91335.0
2022_12_ricciardo,2022_12,2022,12,ricciardo,mclaren,9.0,9.0,9,2.0,53.0,Finished,,1:39.133,True,11.0,93404.0,92922.0,
2022_12_russell,2022_12,2022,12,russell,mercedes,6.0,3.0,3,15.0,53.0,Finished,,1:37.548,True,6.0,93109.0,92633.0,92131.0
2022_12_sainz,2022_12,2022,12,sainz,ferrari,19.0,5.0,5,11.0,53.0,Finished,,1:35.781,True,9.0,92297.0,91081.0,
2022_12_stroll,2022_12,2022,12,stroll,aston_martin,15.0,10.0,10,1.0,53.0,Finished,,1:39.185,True,17.0,93439.0,,
2022_12_tsunoda,2022_12,2022,12,tsunoda,alphatauri,8.0,,R,0.0,17.0,Undertray,,1:40.216,False,8.0,93394.0,92836.0,92780.0
2022_12_vettel,2022_12,2022,12,vettel,aston_martin,12.0,11.0,11,0.0,53.0,Finished,,1:39.044,True,14.0,93285.0,93276.0,
2022_12_zhou,2022_12,2022,12,zhou,alfa,16.0,16.0,16,0.0,47.0,+6 Laps,,1:39.368,True,18.0,93674.0,,
2022_13_albon,2022_13,2022,13,albon,williams,17.0,17.0,17,0.0,69.0,+1 Lap,,1:23.047,True,17.0,79256.0,,
2022_13_alonso,2022_13,2022,13,alonso,alpine,6.0,8.0,8,4.0,69.0,+1 Lap,,1:23.979,True,6.0,78716.0,77904.0,78078.0
2022_13_bottas,2022_13,2022,13,bottas,alfa,8.0,20.0,20,0.0,65.0,Power Unit,,1:24.002,True,8.0,78935.0,78445.0,78157.0
2022_13_gasly,2022_13,2022,13,gasly,alphatauri,0.0,12.0,12,0.0,69.0,+1 Lap,,1:23.199,True,19.0,79527.0,,
2022_13_hamilton,2022_13,2022,13,hamilton,mercedes,7.0,2.0,2,19.0,70.0,Finished,,1:21.386,True,7.0,78374.0,78035.0,78142.0
2022_13_kevin_magnussen,2022_13,2022,13,kevin_magnussen,haas,13.0,16.0,16,0.0,69.0,+1 Lap,,1:23.511,True,13.0,78993.0,78825.0,
2022_13_latifi,2022_13,2022,13,latifi,williams,19.0,18.0,18,0.0,69.0,+1 Lap,,1:22.478,True,20.0,79570.0,,
2022_13_leclerc,2022_13,2022,13,leclerc,ferrari,3.0,6.0,6,8.0,70.0,Finished,,1:21.622,True,3.0,78806.0,77768.0,77567.0
2022_13_max_verstappen,2022_13,2022,13,max_verstappen,red_bull,10.0,1.0,1,25.0,70.0,Finished,,1:22.126,True,10.0,78509.0,77703.0,78823.0
2022_13_mick_schumacher,2022_13,2022,13,mick_schumacher,haas,15.0,14.0,14,0.0,69.0,+1 Lap,,1:23.151,True,15.0,79164.0,79202.0,
2022_13_norris,2022_13,2022,13,norris,mclaren,4.0,7.0,7,6.0,70.0,Finished,,1:23.043,True,4.0,78653.0,78121.0,77769.0
2022_13_ocon,2022_13,2022,13,ocon,alpine,5.0,9.0,9,2.0,69.0,+1 Lap,,1:24.149,True,5.0,78866.0,78216.0,78018.0
2022_13_perez,2022_13,2022,13,perez,red_bull,11.0,5.0,5,10.0,70.0,Finished,,1:21.940,True,11.0,79118.0,78516.0,
2022_13_ricciardo,2022_13,2022,13,ricciardo,mclaren,9.0,15.0,15,0.0,69.0,+1 Lap,,1:23.654,True,9.0,78775.0,78198.0,78379.0
2022_13_russell,2022_13,2022,13,russell,mercedes,1.0,3.0,3,15.0,70.0,Finished,,1:22.766,True,1.0,78407.0,78154.0,77377.0
2022_13_sainz,2022_13,2022,13,sainz,ferrari,2.0,4.0,4,12.0,70.0,Finished,,1:22.000,True,2.0,78434.0,77946.0,77421.0
2022_13_stroll,2022_13,2022,13,stroll,aston_martin,14.0,11.0,11,0.0,69.0,+1 Lap,,1:22.437,True,14.0,79205.0,79137.0,
2022_13_tsunoda,2022_13,2022,13,tsunoda,alphatauri,16.0,19.0,19,0.0,68.0,+2 Laps,,1:23.538,True,16.0,79240.0,,
2022_13_vettel,2022_13,2022,13,vettel,aston_martin,18.0,10.0,10,1.0,69.0,+1 Lap,,1:22.824,True,18.0,79273.0,,
2022_13_zhou,2022_13,2022,13,zhou,alfa,12.0,13.0,13,0.0,69.0,+1 Lap,,1:22.029,True,12.0,78973.0,78573.0,
2022_14_albon,2022_14,2022,14,albon,williams,6.0,10.0,10,1.0,44.0,Finished,,1:53.055,True,9.0,105672.0,105675.0,105837.0
2022_14_alonso,2022_14,2022,14,alonso,alpine,3.0,5.0,5,10.0,44.0,Finished,,1:52.868,True,6.0,106075.0,105552.0,105368.0
2022_14_bottas,2022_14,2022,14,bottas,alfa,13.0,,R,0.0,1.0,Accident,,,False,20.0,107866.0,,
2022_14_gasly,2022_14,2022,14,gasly,alphatauri,0.0,9.0,9,2.0,44.0,Finished,,1:53.002,True,12.0,106183.0,105827.0,
2022_14_hamilton,2022_14,2022,14,hamilton,mercedes,4.0,,R,0.0,0.0,Collision damage,,,False,7.0,105736.0,105420.0,105503.0
2022_14_kevin_magnussen,2022_14,2022,14,kevin_magnussen,haas,12.0,16.0,16,0.0,43.0,+1 Lap,,1:53.332,True,18.0,106557.0,,
2022_14_latifi,2022_14,2022,14,latifi,williams,11.0,18.0,18,0.0,43.0,+1 Lap,,1:52.256,True,17.0,106401.0,,
2022_14_leclerc,2022_14,2022,14,leclerc,ferrari,15.0,6.0,6,8.0,44.0,Finished,,1:49.984,True,4.0,105572.0,104551.0,104553.0
2022_14_max_verstappen,2022_14,2022,14,max_verstappen,red_bull,14.0,1.0,1,26.0,44.0,Finished,,1:49.354,True,1.0,104581.0,104723.0,103665.0
2022_14_mick_schumacher,2022_14,2022,14,mick_schumacher,haas,19.0,17.0,17,0.0,43.0,+1 Lap,,1:52.646,True,15.0,106342.0,107718.0,
2022_14_norris,2022_14,2022,14,norris,mclaren,17.0,12.0,12,0.0,44.0,Finished,,1:51.678,True,10.0,105745.0,105603.0,106178.0
2022_14_ocon,2022_14,2022,14,ocon,alpine,16.0,7.0,7,6.0,44.0,Finished,,1:51.717,True,5.0,106039.0,105475.0,105180.0
2022_14_perez,2022_14,2022,14,perez,red_bull,2.0,2.0,2,18.0,44.0,Finished,,1:50.764,True,3.0,105377.0,104794.0,104462.0
2022_14_ricciardo,2022_14,2022,14,ricciardo,mclaren,7.0,15.0,15,0.0,44.0,Finished,,1:53.080,True,11.0,106212.0,105767.0,
2022_14_russell,2022_14,2022,14,russell,mercedes,5.0,4.0,4,12.0,44.0,Finished,,1:50.793,True,8.0,105650.0,105461.0,105776.0
2022_14_sainz,2022_14,2022,14,sainz,ferrari,1.0,3.0,3,15.0,44.0,Finished,,1:51.977,True,2.0,105050.0,105418.0,104297.0
2022_14_stroll,2022_14,2022,14,stroll,aston_martin,9.0,11.0,11,0.0,44.0,Finished,,1:52.880,True,14.0,106256.0,106611.0,
2022_14_tsunoda,2022_14,2022,14,tsunoda,alphatauri,0.0,13.0,13,0.0,44.0,Finished,,1:52.436,True,19.0,106692.0,,
2022_14_vettel,2022_14,2022,14,vettel,aston_martin,10.0,8.0,8,4.0,44.0,Finished,,1:52.515,True,16.0,106344.0,,
2022_14_zhou,2022_14,2022,14,zhou,alfa,18.0,14.0,14,0.0,44.0,Finished,,1:52.317,True,13.0,106178.0,106085.0,
2022_15_albon,2022_15,2022,15,albon,williams,15.0,12.0,12,0.0,72.0,Finished,,1:15.534,True,15.0,71695.0,71802.0,
2022_15_alonso,2022_15,2022,15,alonso,alpine,13.0,6.0,6,8.0,72.0,Finished,,1:14.144,True,13.0,71667.0,71613.0,
2022_15_bottas,2022_15,2022,15,bottas,alfa,16.0,,R,0.0,53.0,Engine,,1:16.844,False,16.0,71961.0,,
2022_15_gasly,2022_15,2022,15,gasly,alphatauri,11.0,11.0,11,0.0,72.0,Finished,,1:15.165,True,11.0,71705.0,71512.0,
2022_15_hamilton,2022_15,2022,15,hamilton,mercedes,4.0,4.0,4,12.0,72.0,Finished,,1:13.854,True,4.0,71331.0,71075.0,70648.0
2022_15_kevin_magnussen,2022_15,2022,15,kevin_magnussen,haas,18.0,15.0,15,0.0,72.0,Finished,,1:15.369,True,18.0,72319.0,,
2022_15_latifi,2022_15,2022,15,latifi,williams,20.0,18.0,18,0.0,71.0,+1 Lap,,1:16.066,True,20.0,73353.0,,
2022_15_leclerc,2022_15,2022,15,leclerc,ferrari,2.0,3.0,3,15.0,72.0,Finished,,1:14.413,True,2.0,71443.0,70988.0,70363.0
2022_15_max_verstappen,2022_15,2022,15,max_verstappen,red_bull,1.0,1.0,1,26.0,72.0,Finished,,1:13.652,True,1.0,71317.0,70927.0,70342.0
2022_15_mick_schumacher,2022_15,2022,15,mick_schumacher,haas,8.0,13.0,13,0.0,72.0,Finished,,1:15.233,True,8.0,71741.0,71420.0,71442.0
2022_15_norris,2022_15,2022,15,norris,mclaren,7.0,7.0,7,6.0,72.0,Finished,,1:14.706,True,7.0,71556.0,71116.0,71174.0
2022_15_ocon,2022_15,2022,15,ocon,alpine,12.0,9.0,9,2.0,72.0,Finished,,1:15.084,True,12.0,71748.0,71605.0,
2022_15_perez,2022_15,2022,15,perez,red_bull,5.0,5.0,5,10.0,72.0,Finished,,1:14.404,True,5.0,71641.0,71314.0,71077.0
2022_15_ricciardo,2022_15,2022,15,ricciardo,mclaren,17.0,17.0,17,0.0,72.0,Finished,,1:15.577,True,17.0,72081.0,,
2022_15_russell,2022_15,2022,15,russell,mercedes,6.0,2.0,2,18.0,72.0,Finished,,1:13.671,True,6.0,71561.0,70824.0,71147.0
2022_15_sainz,2022_15,2022,15,sainz,ferrari,3.0,8.0,8,4.0,72.0,Finished,,1:14.643,True,3.0,71767.0,70814.0,70434.0
2022_15_stroll,2022_15,2022,15,stroll,aston_martin,10.0,10.0,10,1.0,72.0,Finished,,1:15.043,True,10.0,71568.0,71416.0,
2022_15_tsunoda,2022_15,2022,15,tsunoda,alphatauri,9.0,,R,0.0,43.0,Differential,,1:17.138,False,9.0,71427.0,71428.0,72556.0
2022_15_vettel,2022_15,2022,15,vettel,aston_martin,19.0,14.0,14,0.0,72.0,Finished,,1:14.862,True,19.0,72391.0,,
2022_15_zhou,2022_15,2022,15,zhou,alfa,14.0,16.0,16,0.0,72.0,Finished,,1:15.940,True,14.0,71826.0,71704.0,
2022_16_alonso,2022_16,2022,16,alonso,alpine,6.0,,R,0.0,31.0,Water pressure,,1:27.203,False,10.0,82089.0,81861.0,
2022_16_bottas,2022_16,2022,16,bottas,alfa,15.0,13.0,13,0.0,52.0,+1 Lap,,1:25.706,True,12.0,82254.0,82235.0,
2022_16_de_vries,2022_16,2022,16,de_vries,williams,8.0,9.0,9,2.0,53.0,Finished,,1:26.624,True,13.0,82567.0,82471.0,
2022_16_gasly,2022_16,2022,16,gasly,alphatauri,5.0,8.0,8,4.0,53.0,Finished,,1:26.718,True,9.0,82010.0,82062.0,82648.0
2022_16_hamilton,2022_16,2022,16,hamilton,mercedes,19.0,5.0,5,10.0,53.0,Finished,,1:24.434,True,5.0,82048.0,81708.0,81524.0
2022_16_kevin_magnussen,2022_16,2022,16,kevin_magnussen,haas,16.0,16.0,16,0.0,52.0,+1 Lap,,1:26.798,True,19.0,82908.0,,
2022_16_latifi,2022_16,2022,16,latifi,williams,10.0,15.0,15,0.0,52.0,+1 Lap,,1:26.798,True,16.0,82587.0,,
2022_16_leclerc,2022_16,2022,16,leclerc,ferrari,1.0,2.0,2,18.0,53.0,Finished,,1:24.336,True,1.0,81280.0,81208.0,80161.0
2022_16_max_verstappen,2022_16,2022,16,max_verstappen,red_bull,7.0,1.0,1,25.0,53.0,Finished,,1:24.745,True,2.0,80922.0,81265.0,80306.0
2022_16_mick_schumacher,2022_16,2022,16,mick_schumacher,haas,17.0,12.0,12,0.0,53.0,Finished,,1:25.298,True,20.0,83005.0,,
2022_16_norris,2022_16,2022,16,norris,mclaren,3.0,7.0,7,6.0,53.0,Finished,,1:24.718,True,7.0,82130.0,81831.0,81584.0
2022_16_ocon,2022_16,2022,16,ocon,alpine,14.0,11.0,11,0.0,53.0,Finished,,1:26.593,True,11.0,82166.0,82130.0,
2022_16_perez,2022_16,2022,16,perez,red_bull,13.0,6.0,6,9.0,53.0,Finished,,1:24.030,True,4.0,81495.0,81358.0,81206.0
2022_16_ricciardo,2022_16,2022,16,ricciardo,mclaren,4.0,,R,0.0,45.0,Oil leak,,1:26.603,False,8.0,82139.0,81855.0,81925.0
2022_16_russell,2022_16,2022,16,russell,mercedes,2.0,3.0,3,15.0,53.0,Finished,,1:25.288,True,6.0,81785.0,81747.0,81542.0
2022_16_sainz,2022_16,2022,16,sainz,ferrari,18.0,4.0,4,12.0,53.0,Finished,,1:24.446,True,3.0,81348.0,80878.0,80429.0
2022_16_stroll,2022_16,2022,16,stroll,aston_martin,12.0,,R,0.0,39.0,Engine,,1:27.467,False,18.0,82748.0,,
2022_16_tsunoda,2022_16,2022,16,tsunoda,alphatauri,20.0,14.0,14,0.0,52.0,+1 Lap,,1:26.857,True,15.0,82020.0,,
2022_16_vettel,2022_16,2022,16,vettel,aston_martin,11.0,,R,0.0,10.0,Engine,,1:27.501,False,17.0,82636.0,,
2022_16_zhou,2022_16,2022,16,zhou,alfa,9.0,10.0,10,1.0,53.0,Finished,,1:26.361,True,14.0,82003.0,82577.0,
2022_17_albon,2022_17,2022,17,albon,williams,18.0,,R,0.0,25.0,Collision damage,,2:02.121,False,19.0,116985.0,,
2022_17_alonso,2022_17,2022,17,alonso,alpine,5.0,,R,0.0,20.0,Engine,,2:00.463,False,5.0,115360.0,113127.0,109966.0
2022_17_bottas,2022_17,2022,17,bottas,alfa,15.0,11.0,11,0.0,59.0,Finished,,1:51.864,True,16.0,116083.0,,
2022_17_gasly,2022_17,2022,17,gasly,alphatauri,7.0,10.0,10,1.0,59.0,Finished,,1:50.569,True,7.0,115606.0,113546.0,111211.0
2022_17_hamilton,2022_17,2022,17,hamilton,mercedes,3.0,9.0,9,2.0,59.0,Finished,,1:50.622,True,3.0,113161.0,112691.0,109466.0
2022_17_kevin_magnussen,2022_17,2022,17,kevin_magnussen,haas,9.0,12.0,12,0.0,59.0,Finished,,1:52.067,True,9.0,115103.0,114006.0,111573.0
2022_17_latifi,2022_17,2022,17,latifi,williams,19.0,,R,0.0,7.0,Collision damage,,2:05.585,False,20.0,117532.0,,
2022_17_leclerc,2022_17,2022,17,leclerc,ferrari,1.0,2.0,2,18.0,59.0,Finished,,1:48.753,True,1.0,114129.0,112343.0,109412.0
2022_17_max_verstappen,2022_17,2022,17,max_verstappen,red_bull,8.0,7.0,7,6.0,59.0,Finished,,1:49.142,True,8.0,113057.0,112723.0,111395.0
2022_17_mick_schumacher,2022_17,2022,17,mick_schumacher,haas,12.0,13.0,13,0.0,58.0,+1 Lap,,1:50.290,True,13.0,115736.0,114370.0,
2022_17_norris,2022_17,2022,17,norris,mclaren,6.0,4.0,4,12.0,59.0,Finished,,1:49.212,True,6.0,115914.0,113942.0,110584.0
2022_17_ocon,2022_17,2022,17,ocon,alpine,17.0,,R,0.0,26.0,Engine,,2:01.105,False,18.0,116337.0,,
2022_17_perez,2022_17,2022,17,perez,red_bull,2.0,1.0,1,25.0,59.0,Finished,,1:48.165,True,2.0,114404.0,112818.0,109434.0
2022_17_ricciardo,2022_17,2022,17,ricciardo,mclaren,16.0,5.0,5,10.0,59.0,Finished,,1:51.006,True,17.0,116226.0,,
2022_17_russell,2022_17,2022,17,russell,mercedes,0.0,14.0,14,0.0,57.0,+2 Laps,,1:46.458,True,11.0,114633.0,114012.0,
2022_17_sainz,2022_17,2022,17,sainz,ferrari,4.0,3.0,3,15.0,59.0,Finished,,1:48.414,True,4.0,114559.0,113219.0,109583.0
2022_17_stroll,2022_17,2022,17,stroll,aston_martin,11.0,6.0,6,8.0,59.0,Finished,,1:50.283,True,12.0,115629.0,114211.0,
2022_17_tsunoda,2022_17,2022,17,tsunoda,alphatauri,10.0,,R,0.0,34.0,Accident,,1:58.716,False,10.0,115314.0,113848.0,111983.0
2022_17_vettel,2022_17,2022,17,vettel,aston_martin,13.0,8.0,8,4.0,59.0,Finished,,1:50.669,True,14.0,115602.0,114380.0,
2022_17_zhou,2022_17,2022,17,zhou,alfa,14.0,,R,0.0,6.0,Collision,,2:05.556,False,15.0,115375.0,115518.0,
2022_18_albon,2022_18,2022,18,albon,williams,16.0,,R,0.0,0.0,Hydraulics,,,False,16.0,91311.0,,
2022_18_alonso,2022_18,2022,18,alonso,alpine,7.0,7.0,7,6.0,28.0,Finished,,1:44.412,True,7.0,90603.0,90343.0,90322.0
2022_18_bottas,2022_18,2022,18,bottas,alfa,12.0,15.0,15,0.0,28.0,Finished,,1:47.820,True,12.0,91226.0,90709.0,
2022_18_gasly,2022_18,2022,18,gasly,alphatauri,17.0,18.0,18,0.0,28.0,Finished,,1:46.545,True,17.0,91322.0,,
2022_18_hamilton,2022_18,2022,18,hamilton,mercedes,6.0,5.0,5,10.0,28.0,Finished,,1:45.530,True,6.0,90906.0,90443.0,90261.0
2022_18_kevin_magnussen,2022_18,2022,18,kevin_magnussen,haas,18.0,14.0,14,0.0,28.0,Finished,,1:48.072,True,18.0,91352.0,,
2022_18_latifi,2022_18,2022,18,latifi,williams,20.0,9.0,9,2.0,28.0,Finished,,1:48.371,True,20.0,91511.0,,
2022_18_leclerc,2022_18,2022,18,leclerc,ferrari,2.0,3.0,3,15.0,28.0,Finished,,1:44.489,True,2.0,90402.0,90486.0,89314.0
2022_18_max_verstappen,2022_18,2022,18,max_verstappen,red_bull,1.0,1.0,1,25.0,28.0,Finished,,1:44.911,True,1.0,90224.0,90346.0,89304.0
2022_18_mick_schumacher,2022_18,2022,18,mick_schumacher,haas,15.0,17.0,17,0.0,28.0,Finished,,1:45.387,True,15.0,91152.0,91439.0,
2022_18_norris,2022_18,2022,18,norris,mclaren,10.0,10.0,10,1.0,28.0,Finished,,1:48.175,True,10.0,90881.0,90473.0,91003.0
2022_18_ocon,2022_18,2022,18,ocon,alpine,5.0,4.0,4,12.0,28.0,Finished,,1:46.559,True,5.0,90696.0,90357.0,90165.0
2022_18_perez,2022_18,2022,18,perez,red_bull,4.0,2.0,2,18.0,28.0,Finished,,1:46.120,True,4.0,90622.0,89925.0,89709.0
2022_18_ricciardo,2022_18,2022,18,ricciardo,mclaren,11.0,11.0,11,0.0,28.0,Finished,,1:47.843,True,11.0,90880.0,90659.0,
2022_18_russell,2022_18,2022,18,russell,mercedes,8.0,8.0,8,4.0,28.0,Finished,,1:47.004,True,8.0,90865.0,90465.0,90389.0
2022_18_sainz,2022_18,2022,18,sainz,ferrari,3.0,,R,0.0,0.0,Accident,,,False,3.0,90336.0,90444.0,89361.0
2022_18_stroll,2022_18,2022,18,stroll,aston_martin,19.0,12.0,12,0.0,28.0,Finished,,1:45.205,True,19.0,91419.0,,
2022_18_tsunoda,2022_18,2022,18,tsunoda,alphatauri,13.0,13.0,13,0.0,28.0,Finished,,1:45.893,True,13.0,91130.0,90808.0,
2022_18_vettel,2022_18,2022,18,vettel,aston_martin,9.0,6.0,6,8.0,28.0,Finished,,1:46.964,True,9.0,91256.0,90656.0,90554.0
2022_18_zhou,2022_18,2022,18,zhou,alfa,14.0,16.0,16,0.0,28.0,Finished,,1:44.411,True,14.0,90894.0,90953.0,
2022_19_albon,2022_19,2022,19,albon,williams,8.0,13.0,13,0.0,56.0,Finished,,1:41.674,True,11.0,96932.0,96368.0,
2022_19_alonso,2022_19,2022,19,alonso,alpine,14.0,7.0,7,6.0,56.0,Finished,,1:41.538,True,9.0,96446.0,95988.0,95876.0
2022_19_bottas,2022_19,2022,19,bottas,alfa,7.0,,R,0.0,16.0,Spun off,,1:43.391,False,10.0,96746.0,96321.0,96319.0
2022_19_gasly,2022_19,2022,19,gasly,alphatauri,11.0,14.0,14,0.0,56.0,Finished,,1:42.320,True,13.0,96577.0,96740.0,
2022_19_hamilton,2022_19,2022,19,hamilton,mercedes,3.0,2.0,2,18.0,56.0,Finished,,1:39.830,True,5.0,96148.0,95732.0,94947.0
2022_19_kevin_magnussen,2022_19,2022,19,kevin_magnussen,haas,13.0,9.0,9,2.0,56.0,Finished,,1:42.206,True,16.0,96949.0,,
2022_19_latifi,2022_19,2022,19,latifi,williams,17.0,17.0,17,0.0,56.0,Finished,,1:43.485,True,20.0,97244.0,,
2022_19_leclerc,2022_19,2022,19,leclerc,ferrari,12.0,3.0,3,15.0,56.0,Finished,,1:39.731,True,2.0,95795.0,95246.0,94421.0
2022_19_max_verstappen,2022_19,2022,19,max_verstappen,red_bull,2.0,1.0,1,25.0,56.0,Finished,,1:39.541,True,3.0,95864.0,95294.0,94448.0
2022_19_mick_schumacher,2022_19,2022,19,mick_schumacher,haas,16.0,15.0,15,0.0,56.0,Finished,,1:41.804,True,19.0,97111.0,,
2022_19_norris,2022_19,2022,19,norris,mclaren,6.0,6.0,6,8.0,56.0,Finished,,1:41.322,True,8.0,96465.0,96341.0,95690.0
2022_19_ocon,2022_19,2022,19,ocon,alpine,0.0,11.0,11,0.0,56.0,Finished,,1:42.394,True,18.0,97068.0,,
2022_19_perez,2022_19,2022,19,perez,red_bull,9.0,4.0,4,12.0,56.0,Finished,,1:39.563,True,4.0,96163.0,95864.0,94645.0
2022_19_ricciardo,2022_19,2022,19,ricciardo,mclaren,15.0,16.0,16,0.0,56.0,Finished,,1:42.420,True,17.0,97046.0,,
2022_19_russell,2022_19,2022,19,russell,mercedes,4.0,5.0,5,11.0,56.0,Finished,,1:38.788,True,6.0,96195.0,95692.0,94988.0
2022_19_sainz,2022_19,2022,19,sainz,ferrari,1.0,,R,0.0,1.0,Collision damage,,,False,1.0,95297.0,95590.0,94356.0
2022_19_stroll,2022_19,2022,19,stroll,aston_martin,5.0,,R,0.0,21.0,Collision,,1:43.080,False,7.0,96860.0,96032.0,95598.0
2022_19_tsunoda,2022_19,2022,19,tsunoda,alphatauri,19.0,10.0,10,1.0,56.0,Finished,,1:41.243,True,15.0,96808.0,97147.0,
2022_19_vettel,2022_19,2022,19,vettel,aston_martin,10.0,8.0,8,4.0,56.0,Finished,,1:42.546,True,12.0,96695.0,96398.0,
2022_19_zhou,2022_19,2022,19,zhou,alfa,18.0,12.0,12,0.0,56.0,Finished,,1:42.471,True,14.0,96656.0,96970.0,
2022_20_albon,2022_20,2022,20,albon,williams,17.0,12.0,12,0.0,70.0,+1 Lap,,1:22.914,True,19.0,80859.0,,
2022_20_alonso,2022_20,2022,20,alonso,alpine,9.0,19.0,19,0.0,63.0,Engine,,1:22.866,True,9.0,80006.0,79272.0,78939.0
2022_20_bottas,2022_20,2022,20,bottas,alfa,6.0,10.0,10,1.0,70.0,+1 Lap,,1:23.363,True,6.0,79523.0,78762.0,78401.0
2022_20_gasly,2022_20,2022,20,gasly,alphatauri,14.0,11.0,11,0.0,70.0,+1 Lap,,1:22.277,True,14.0,80256.0,79672.0,
2022_20_hamilton,2022_20,2022,20,hamilton,mercedes,3.0,2.0,2,18.0,71.0,Finished,,1:22.062,True,3.0,79169.0,78552.0,78084.0
2022_20_kevin_magnussen,2022_20,2022,20,kevin_magnussen,haas,19.0,17.0,17,0.0,70.0,+1 Lap,,1:23.300,True,15.0,80293.0,79833.0,
2022_20_latifi,2022_20,2022,20,latifi,williams,18.0,18.0,18,0.0,69.0,+2 Laps,,1:23.709,True,20.0,81167.0,,
2022_20_leclerc,2022_20,2022,20,leclerc,ferrari,7.0,6.0,6,8.0,71.0,Finished,,1:22.603,True,7.0,79505.0,79109.0,78555.0
2022_20_max_verstappen,2022_20,2022,20,max_verstappen,red_bull,1.0,1.0,1,25.0,71.0,Finished,,1:22.046,True,1.0,79222.0,78566.0,77775.0
2022_20_mick_schumacher,2022_20,2022,20,mick_schumacher,haas,15.0,16.0,16,0.0,70.0,+1 Lap,,1:23.641,True,16.0,80419.0,,
2022_20_norris,2022_20,2022,20,norris,mclaren,8.0,9.0,9,2.0,70.0,+1 Lap,,1:23.402,True,8.0,79857.0,79119.0,78721.0
2022_20_ocon,2022_20,2022,20,ocon,alpine,10.0,8.0,8,4.0,70.0,+1 Lap,,1:23.279,True,10.0,79945.0,79081.0,79010.0
2022_20_perez,2022_20,2022,20,perez,red_bull,4.0,3.0,3,15.0,71.0,Finished,,1:21.775,True,4.0,79706.0,78615.0,78128.0
2022_20_ricciardo,2022_20,2022,20,ricciardo,mclaren,11.0,7.0,7,6.0,70.0,+1 Lap,,1:22.022,True,11.0,80279.0,79325.0,
2022_20_russell,2022_20,2022,20,russell,mercedes,2.0,4.0,4,13.0,71.0,Finished,,1:20.153,True,2.0,79583.0,78565.0,78079.0
2022_20_sainz,2022_20,2022,20,sainz,ferrari,5.0,5.0,5,10.0,71.0,Finished,,1:22.199,True,5.0,79566.0,78560.0,78351.0
2022_20_stroll,2022_20,2022,20,stroll,aston_martin,20.0,15.0,15,0.0,70.0,+1 Lap,,1:22.463,True,18.0,80520.0,,
2022_20_tsunoda,2022_20,2022,20,tsunoda,alphatauri,13.0,,R,0.0,50.0,Collision damage,,1:23.403,False,13.0,79907.0,79589.0,
2022_20_vettel,2022_20,2022,20,vettel,aston_martin,16.0,14.0,14,0.0,70.0,+1 Lap,,1:23.086,True,17.0,80419.0,,
2022_20_zhou,2022_20,2022,20,zhou,alfa,12.0,13.0,13,0.0,70.0,+1 Lap,,1:22.260,True,12.0,80283.0,79476.0,
2022_21_albon,2022_21,2022,21,albon,williams,19.0,15.0,15,0.0,71.0,Finished,,1:15.613,True,11.0,74324.0,71631.0,
2022_21_alonso,2022_21,2022,21,alonso,alpine,17.0,5.0,5,10.0,71.0,Finished,,1:14.164,True,7.0,73542.0,71394.0,72504.0
2022_21_bottas,2022_21,2022,21,bottas,alfa,14.0,9.0,9,2.0,71.0,Finished,,1:15.511,True,18.0,75486.0,,
2022_21_gasly,2022_21,2022,21,gasly,alphatauri,10.0,14.0,14,0.0,71.0,Finished,,1:15.327,True,12.0,74371.0,71675.0,
2022_21_hamilton,2022_21,2022,21,hamilton,mercedes,2.0,2.0,2,18.0,71.0,Finished,,1:13.942,True,8.0,73403.0,71539.0,72611.0
2022_21_kevin_magnussen,2022_21,2022,21,kevin_magnussen,haas,8.0,,R,0.0,0.0,Collision,,,False,1.0,73954.0,71410.0,71674.0
2022_21_latifi,2022_21,2022,21,latifi,williams,18.0,16.0,16,0.0,71.0,Finished,,1:15.327,True,16.0,75095.0,,
2022_21_leclerc,2022_21,2022,21,leclerc,ferrari,5.0,4.0,4,12.0,71.0,Finished,,1:14.253,True,10.0,74486.0,70950.0,
2022_21_max_verstappen,2022_21,2022,21,max_verstappen,red_bull,3.0,6.0,6,8.0,71.0,Finished,,1:14.195,True,2.0,73625.0,70881.0,71877.0
2022_21_mick_schumacher,2022_21,2022,21,mick_schumacher,haas,12.0,13.0,13,0.0,71.0,Finished,,1:15.251,True,20.0,76361.0,,
2022_21_norris,2022_21,2022,21,norris,mclaren,6.0,,R,0.0,50.0,Gearbox,,1:15.855,False,4.0,73106.0,71377.0,72263.0
